1570732215210
Hello from ESP32 Server1570732215416
127314	-0.59	0.16	-0.14	-0.78	9.46	-0.85	2.37	0.13	0.00	0.13	-47.50	-7.69	-17.00	-0.03	0.00	-0.10	0	3	2	3
1570732215628
127324	-0.59	0.16	-0.14	-0.78	9.41	-0.87	2.38	0.00	-0.06	0.00	-47.50	-7.69	-17.00	-0.03	0.00	-0.08	0	3	2	3
127334	-0.59	0.16	-0.14	-0.78	9.40	-0.88	2.39	0.13	-0.13	0.00	-47.50	-7.69	-17.00	-0.04	0.00	-0.07	0	3	2	3
127344	-0.59	0.16	-0.14	-0.78	9.41	-0.89	2.36	0.13	-0.19	0.00	-47.50	-7.69	-17.00	-0.03	-0.01	-0.10	0	3	2	3
127353	-0.59	0.16	-0.14	-0.78	9.41	-0.86	2.34	0.00	-0.44	-0.25	-47.50	-7.69	-17.00	-0.03	0.01	-0.11	0	3	2	3
127362	-0.59	0.16	-0.14	-0.78	9.39	-0.84	2.33	-0.06	-0.25	-0.13	-46.00	-7.25	-15.38	-0.05	0.02	-0.12	0	3	2	3
127372	-0.59	0.16	-0.14	-0.78	9.41	-0.86	2.35	-0.13	-0.13	-0.25	-46.00	-7.25	-15.38	-0.03	0.00	-0.11	0	3	2	3
127383	-0.59	0.16	-0.14	-0.78	9.42	-0.87	2.34	-0.06	-0.06	-0.13	-46.00	-7.25	-15.38	-0.02	0.00	-0.12	0	3	2	3
127393	-0.59	0.16	-0.14	-0.78	9.42	-0.85	2.32	-0.06	-0.06	-0.13	-46.00	-7.25	-15.38	-0.02	0.02	-0.13	0	3	2	3
127403	-0.59	0.16	-0.14	-0.78	9.42	-0.85	2.36	-0.13	-0.06	0.00	-46.00	-7.25	-15.38	-0.02	0.02	-0.10	0	3	2	3
127412	-0.59	0.16	-0.14	-0.78	9.42	-0.85	2.36	-0.06	-0.25	0.00	-46.00	-6.87	-16.19	-0.03	0.01	-0.13	0	3	2	2
127422	-0.59	0.16	-0.14	-0.78	9.41	-0.85	2.33	-0.06	-0.25	0.13	-46.00	-6.87	-16.19	0.00	0.01	-0.11	0	3	2	2
127432	-0.59	0.16	-0.14	-0.78	9.41	-0.84	2.34	0.06	-0.13	0.13	-46.00	-6.87	-16.19	-0.03	0.02	-0.11	0	3	2	2
127443	-0.59	0.16	-0.14	-0.78	9.40	-0.85	2.34	0.00	-0.31	0.19	-46.00	-6.87	-16.19	-0.04	0.02	-0.11	0	3	2	2
