1570732215207
Hello from ESP32 Server1570732215417
169028	-0.51	0.66	-0.55	0.02	6.78	5.74	-3.74	0.13	0.00	0.19	-14.56	-52.25	32.50	-0.19	-0.04	0.07	3	3	3	0
1570732215628
169037	-0.51	0.66	-0.55	0.02	6.77	5.70	-3.75	0.06	-0.19	0.06	-14.56	-52.25	32.50	-0.19	-0.04	0.07	3	3	3	0
169048	-0.51	0.66	-0.55	0.02	6.77	5.73	-3.76	-0.06	-0.06	-0.06	-14.56	-52.56	33.69	-0.19	0.00	0.05	3	3	3	0
169059	-0.51	0.66	-0.55	0.02	6.77	5.73	-3.77	-0.06	0.00	-0.13	-14.56	-52.56	33.69	-0.21	0.00	0.04	3	3	3	0
169070	-0.51	0.66	-0.55	0.02	6.75	5.74	-3.78	0.00	-0.13	-0.06	-14.56	-52.56	33.69	-0.19	0.01	0.05	3	3	3	0
169081	-0.51	0.66	-0.55	0.02	6.77	5.74	-3.77	0.00	-0.13	0.13	-14.56	-52.56	33.69	-0.18	0.00	0.05	3	3	3	0
169090	-0.51	0.66	-0.55	0.02	6.77	5.74	-3.77	0.00	-0.06	0.13	-14.25	-52.56	35.25	-0.18	0.01	0.07	3	3	3	0
169100	-0.51	0.66	-0.55	0.02	6.78	5.74	-3.78	0.13	0.25	0.00	-14.25	-52.56	35.25	-0.17	0.00	0.04	3	3	3	0
169111	-0.51	0.66	-0.55	0.02	6.77	5.72	-3.83	0.00	0.06	0.13	-14.25	-52.56	35.25	-0.18	-0.02	0.00	3	3	3	0
169122	-0.51	0.66	-0.55	0.02	6.79	5.75	-3.78	0.00	0.13	0.13	-14.25	-52.56	35.25	-0.16	0.00	0.04	3	3	3	0
169132	-0.51	0.66	-0.55	0.02	6.80	5.74	-3.79	-0.06	0.13	0.00	-14.25	-52.56	35.25	-0.15	0.00	0.03	3	3	3	0
169141	-0.51	0.66	-0.55	0.02	6.75	5.76	-3.77	-0.06	0.13	0.00	-13.88	-52.00	32.50	-0.20	0.01	0.05	3	3	3	0
