1570732401986
Hello from ESP32 Server1570732401994
758670	-0.12	0.97	-0.18	-0.06	3.57	-0.74	-9.12	-0.13	0.00	0.00	-51.50	37.56	3.25	-0.06	-0.08	-0.04	1	3	0	0
1570732402205
758682	-0.12	0.97	-0.18	-0.06	3.57	-0.74	-9.13	-0.06	-0.06	-0.13	-51.50	37.56	3.25	-0.06	-0.07	-0.04	1	3	0	0
758693	-0.12	0.97	-0.18	-0.06	3.58	-0.71	-9.18	0.13	0.06	-0.06	-51.50	37.56	3.25	-0.06	-0.08	-0.08	1	3	0	0
758704	-0.12	0.97	-0.18	-0.06	3.57	-0.75	-9.16	-0.06	0.13	0.13	-51.50	37.56	3.25	-0.03	-0.09	-0.05	1	3	0	0
758713	-0.12	0.97	-0.18	-0.06	3.59	-0.76	-9.13	0.06	0.25	0.13	-51.50	37.56	3.25	-0.04	-0.07	-0.02	1	3	0	0
758724	-0.12	0.97	-0.18	-0.06	3.58	-0.74	-9.10	0.06	0.19	0.06	-50.75	38.00	2.87	-0.04	-0.08	-0.04	1	3	0	0
758736	-0.12	0.97	-0.18	-0.06	3.59	-0.75	-9.12	-0.06	0.13	-0.13	-50.75	38.00	2.87	-0.03	-0.09	-0.04	1	3	0	0
758748	-0.12	0.97	-0.18	-0.06	3.58	-0.73	-9.11	-0.19	0.06	0.06	-50.75	38.00	2.87	-0.04	-0.06	-0.03	1	3	0	0
758757	-0.12	0.97	-0.18	-0.06	3.57	-0.75	-9.13	-0.19	-0.13	-0.19	-50.75	38.00	2.87	-0.06	-0.08	-0.05	1	3	0	0
758768	-0.12	0.97	-0.18	-0.06	3.56	-0.73	-9.15	-0.13	-0.25	-0.19	-51.88	37.56	2.50	-0.06	-0.06	-0.06	1	3	0	0
758778	-0.12	0.97	-0.18	-0.06	3.56	-0.74	-9.14	-0.19	0.06	-0.06	-51.88	37.56	2.50	-0.07	-0.08	-0.06	1	3	0	0
758789	-0.12	0.97	-0.18	-0.06	3.56	-0.72	-9.16	0.06	0.37	0.00	-51.88	37.56	2.50	-0.07	-0.06	-0.08	1	3	0	0
758800	-0.12	0.97	-0.18	-0.06	3.59	-0.72	-9.12	0.13	0.25	-0.06	-51.88	37.56	2.50	-0.04	-0.05	-0.03	1	3	0	0
758808	-0.12	0.97	-0.18	-0.06	3.58	-0.75	-9.14	0.13	0.25	0.00	-51.88	37.56	2.50	-0.04	-0.08	-0.05	1	3	0	0
758819	-0.12	0.97	-0.18	-0.06	3.57	-0.74	-9.14	0.00	0.25	0.00	-51.19	38.38	1.56	-0.05	-0.07	-0.06	1	3	0	0
758829	-0.12	0.97	-0.18	-0.06	3.58	-0.74	-9.13	0.00	0.19	-0.06	-51.19	38.38	1.56	-0.05	-0.07	-0.05	1	3	0	0
